postcode,point_coordinates,street,city,state,lat,long
86600,POINT(2.1593 103.507),Batang Redan,Paloh,Johor,2.1593,103.507
86700,POINT(2.1504 103.5336),Espek Sungai Chales,Kahang,Johor,2.1504,103.5336
86800,POINT(2.3043 103.7599),Ayer Tawar,Mersing,Johor,2.3043,103.7599
86810,POINT(2.4361 103.8312),Felcra Sri Mersing,Mersing,Johor,2.4361,103.8312
86900,POINT(2.5415 103.542),Belukar Juling,Endau,Johor,2.5415,103.542
8700,POINT(5.8761 100.6146),Jeneri,Jeniang,Kedah,5.8761,100.6146
87000,POINT(5.296 115.2429),Kampung Batu Arang,Labuan,Labuan,5.296,115.2429
87010,POINT(5.2913 115.2459),Labuan - Peti surat 80001 - 80100,Labuan,Labuan,5.2913,115.2459
87011,POINT(5.2913 115.2459),Labuan - Peti surat 80101 - 80200 ,Labuan,Labuan,5.2913,115.2459
87012,POINT(5.2913 115.2459),Labuan - Peti surat 80201 - 80300,Labuan,Labuan,5.2913,115.2459
87013,POINT(5.2913 115.2459),Labuan - Peti surat 80301 - 80400,Labuan,Labuan,5.2913,115.2459
87014,POINT(5.2913 115.2459),Labuan - Peti surat 80401 - 80500,Labuan,Labuan,5.2913,115.2459
87015,POINT(5.2913 115.2459),Labuan - Peti surat 80501 - 80600,Labuan,Labuan,5.2913,115.2459
87016,POINT(5.2913 115.2459),Labuan - Peti surat 80601 - 80700,Labuan,Labuan,5.2913,115.2459
87017,POINT(5.2913 115.2459),Labuan - Peti surat 80701 - 80800,Labuan,Labuan,5.2913,115.2459
87018,POINT(5.2913 115.2459),Labuan - Peti surat 80801 - 80900 ,Labuan,Labuan,5.2913,115.2459
87019,POINT(5.2913 115.2459),Labuan - Peti surat 80901 - 81000,Labuan,Labuan,5.2913,115.2459
87020,POINT(5.2913 115.2459),Labuan - Peti surat 81001 - 81100,Labuan,Labuan,5.2913,115.2459
87021,POINT(5.2913 115.2459),Labuan - Peti surat 81101 - 81200,Labuan,Labuan,5.2913,115.2459
87022,POINT(5.2913 115.2459),Labuan - Peti surat 81201 - 81300,Labuan,Labuan,5.2913,115.2459
87023,POINT(5.2913 115.2459),Labuan - Peti surat 81301 - 81400,Labuan,Labuan,5.2913,115.2459
87024,POINT(5.2913 115.2459),Labuan - Peti surat 81401 - 81500,Labuan,Labuan,5.2913,115.2459
87025,POINT(5.2913 115.2459),Labuan - Peti surat 81501 - 81600,Labuan,Labuan,5.2913,115.2459
87026,POINT(5.2913 115.2459),Labuan - Peti surat 81601 - 81700,Labuan,Labuan,5.2913,115.2459
87027,POINT(5.2913 115.2459),Labuan - Peti surat 81701 - 81800,Labuan,Labuan,5.2913,115.2459
87028,POINT(5.2913 115.2459),Labuan - Peti surat 81801 - 81900,Labuan,Labuan,5.2913,115.2459
87029,POINT(5.2913 115.2459),Labuan - Peti surat 81901 - 82000,Labuan,Labuan,5.2913,115.2459
87030,POINT(5.2913 115.2459),Labuan - Peti surat 82001 - 82100,Labuan,Labuan,5.2913,115.2459
87031,POINT(5.2913 115.2459),Labuan - Peti surat 82101 - 82200,Labuan,Labuan,5.2913,115.2459
87032,POINT(5.2913 115.2459),Labuan - Peti surat 82201 - 82300,Labuan,Labuan,5.2913,115.2459
87033,POINT(5.2913 115.2459),Labuan - Peti surat 82301 - 82330,Labuan,Labuan,5.2913,115.2459
8800,POINT(5.7896 100.5238),Batu 20 Jalan Yan,Gurun,Kedah,5.7896,100.5238
88000,POINT(5.8626 115.9946),Bangunan Api-Api,Kota Kinabalu,Sabah,5.8626,115.9946
88100,POINT(5.9412 116.0096),Anjung Perdana,Kota Kinabalu,Sabah,5.9412,116.0096
88200,POINT(5.9213 116.0792),Airport View Hotel,Kota Kinabalu,Sabah,5.9213,116.0792
88300,POINT(5.9342 116.0802),Ahzam Villa,Kota Kinabalu,Sabah,5.9342,116.0802
88400,POINT(5.9615 115.9863),Apartment Bay Shore,Kota Kinabalu,Sabah,5.9615,115.9863
88450,POINT(5.9558 116.0368),1 Borneo,Kota Kinabalu,Sabah,5.9558,116.0368
88460,POINT(6.0349 116.147),Jalan 3 KKIP Timur,Kota Kinabalu,Sabah,6.0349,116.147
88500,POINT(5.9765 116.1158),TYT Yang Di Pertua Negeri Sabah,Kota Kinabalu,Sabah,5.9765,116.1158
88502,POINT(5.9765 116.1158),YAB Ketua Menteri Sabah,Kota Kinabalu,Sabah,5.9765,116.1158
88504,POINT(5.9765 116.1158),Biro Bantuan Guaman,Kota Kinabalu,Sabah,5.9765,116.1158
88505,POINT(5.9765 116.1158),Biro Pengaduan Awam,Kota Kinabalu,Sabah,5.9765,116.1158
88506,POINT(5.9806 116.0753),Mahkamah Tinggi,Kota Kinabalu,Sabah,5.9806,116.0753
88508,POINT(5.9765 116.1158),Amanah Raya Berhad,Kota Kinabalu,Sabah,5.9765,116.1158
88510,POINT(5.9765 116.1158),Jabatan Perkhidmatan Awam,Kota Kinabalu,Sabah,5.9765,116.1158
88512,POINT(5.9765 116.1158),Jabatan Peguam Negara,Kota Kinabalu,Sabah,5.9765,116.1158
88514,POINT(5.9765 116.1158),Jabatan Perangkaan,Kota Kinabalu,Sabah,5.9765,116.1158
88516,POINT(5.9765 116.1158),Jabatan Pemegang Harta,Kota Kinabalu,Sabah,5.9765,116.1158
88518,POINT(5.9765 116.1158),Ketua Audit Negeri,Kota Kinabalu,Sabah,5.9765,116.1158
88520,POINT(5.9765 116.1158),Suruhanjaya Perkhidmatan Awam Persekutuan,Kota Kinabalu,Sabah,5.9765,116.1158
88526,POINT(5.9765 116.1158),Suruhanjaya Perkhidmatan PendidIkan,Kota Kinabalu,Sabah,5.9765,116.1158
88527,POINT(5.9765 116.1158),Unit Pentadbiran & Perancangan Pengurusan,Kota Kinabalu,Sabah,5.9765,116.1158
88532,POINT(5.9765 116.1158),Jabatan Sumber Manusia,Kota Kinabalu,Sabah,5.9765,116.1158
88534,POINT(5.9765 116.1158),Jabatan Kilang & Jentera,Kota Kinabalu,Sabah,5.9765,116.1158
88538,POINT(5.9765 116.1158),Jabatan Keselamatan Sosial (Perkeso),Kota Kinabalu,Sabah,5.9765,116.1158
88540,POINT(5.9765 116.1158),Jabatan Tenaga Rakyat,Kota Kinabalu,Sabah,5.9765,116.1158
88546,POINT(5.9765 116.1158),Pejabat Rela Negeri,Kota Kinabalu,Sabah,5.9765,116.1158
88550,POINT(4.4784 118.6129),Jabatan Imigresen,Kota Kinabalu,Sabah,4.4784,118.6129
88551,POINT(4.4801 118.6164),Jabatan Pendaftaran Negara,Kota Kinabalu,Sabah,4.4801,118.6164
88552,POINT(5.9765 116.1158),Jabatan Pendaftar Pertubuhan,Kota Kinabalu,Sabah,5.9765,116.1158
88554,POINT(5.9765 116.1158),Percetakan Nasional Berhad,Kota Kinabalu,Sabah,5.9765,116.1158
88556,POINT(5.9765 116.1158),Jabatan Pertahanan Awam,Kota Kinabalu,Sabah,5.9765,116.1158
88558,POINT(5.8515 118.0476),Jabatan Penjara,Kota Kinabalu,Sabah,5.8515,118.0476
88560,POINT(5.9765 116.1158),Ketua Polis Negeri,Kota Kinabalu,Sabah,5.9765,116.1158
88562,POINT(5.9765 116.1158),Kementerian KebajIkan Masyarakat Sabah,Kota Kinabalu,Sabah,5.9765,116.1158
88564,POINT(5.9765 116.1158),Jabatan KebajIkan Masyarakat,Kota Kinabalu,Sabah,5.9765,116.1158
88566,POINT(5.9765 116.1158),Jabatan Muzium,Kota Kinabalu,Sabah,5.9765,116.1158
88568,POINT(5.9765 116.1158),Jabatan Arkib Negara,Kota Kinabalu,Sabah,5.9765,116.1158
88570,POINT(5.9765 116.1158),Kementerian Belia Dan Sukan Sabah,Kota Kinabalu,Sabah,5.9765,116.1158
88572,POINT(5.9765 116.1158),Perpustakaan Awam Negeri,Kota Kinabalu,Sabah,5.9765,116.1158
88576,POINT(5.9591 116.0701),Jabatan Tanah & Ukur,Kota Kinabalu,Sabah,5.9591,116.0701
88580,POINT(5.9765 116.1158),Kementerian Perhubungan & Kerja Raya Sabah,Kota Kinabalu,Sabah,5.9765,116.1158
88582,POINT(5.9587 116.0657),Jabatan Kerja Raya,Kota Kinabalu,Sabah,5.9587,116.0657
88586,POINT(5.9566 116.0732),Hospital Queen Elizabeth,Kota Kinabalu,Sabah,5.9566,116.0732
88590,POINT(5.9765 116.1158),Jabatan Kesihatan,Kota Kinabalu,Sabah,5.9765,116.1158
88592,POINT(5.9765 116.1158),Jabatan Kewangan Persekutuan,Kota Kinabalu,Sabah,5.9765,116.1158
88594,POINT(5.9765 116.1158),Akauntan Negara,Kota Kinabalu,Sabah,5.9765,116.1158
88596,POINT(5.9765 116.1158),Jabatan Kastam & Eksais Di Raja,Kota Kinabalu,Sabah,5.9765,116.1158
88598,POINT(5.9765 116.1158),Kumpulan Wang Simpanan Pekerja,Kota Kinabalu,Sabah,5.9765,116.1158
88600,POINT(5.9786 116.0762),Lembaga Hasil Dalam Negeri,Kota Kinabalu,Sabah,5.9786,116.0762
88602,POINT(5.9765 116.1158),Pejabat Perhubungan Sabah / Kuala Lumpur,Kota Kinabalu,Sabah,5.9765,116.1158
88604,POINT(5.9765 116.1158),Jabatan Pendidikan,Kota Kinabalu,Sabah,5.9765,116.1158
88606,POINT(5.9765 116.1158),Kementerian Pembangunan Negara & Luar Bandar Sabah,Kota Kinabalu,Sabah,5.9765,116.1158
88608,POINT(5.9765 116.1158),Jabatan Pembangunan Koperasi,Kota Kinabalu,Sabah,5.9765,116.1158
88609,POINT(5.9765 116.1158),Pejabat Mara Negeri,Kota Kinabalu,Sabah,5.9765,116.1158
88610,POINT(5.9765 116.1158),Bahagian Perlesenan - Kementerian Penerangan,Kota Kinabalu,Sabah,5.9765,116.1158
88612,POINT(5.9765 116.1158),Jabatan Penerangan,Kota Kinabalu,Sabah,5.9765,116.1158
88614,POINT(5.9765 116.1158),Jabatan Penyiaran,Kota Kinabalu,Sabah,5.9765,116.1158
88617,POINT(5.995 116.0835),Lembaga Pelabuhan Sabah,Kota Kinabalu,Sabah,5.995,116.0835
88618,POINT(5.94 116.0547),Jabatan Penerbangan Awam,Kota Kinabalu,Sabah,5.94,116.0547
88620,POINT(5.934 116.1014),Jabatan Pengangkutan Jalan,Kota Kinabalu,Sabah,5.934,116.1014
88621,POINT(5.9765 116.1158),Jabatan Keratapi Sabah,Kota Kinabalu,Sabah,5.9765,116.1158
88622,POINT(5.9765 116.1158),Penguatkuasa Kementerian Perdagangan Dalam Negeri,Kota Kinabalu,Sabah,5.9765,116.1158
88624,POINT(5.9765 116.1158),Kementerian Pertanian & Perikanan Sabah,Kota Kinabalu,Sabah,5.9765,116.1158
88626,POINT(5.9765 116.1158),Jabatan Pengairan & Saliran,Kota Kinabalu,Sabah,5.9765,116.1158
88628,POINT(5.0279 118.318),Jabatan Perikanan,Kota Kinabalu,Sabah,5.0279,118.318
88630,POINT(5.8594 118.1013),Jabatan Haiwan,Kota Kinabalu,Sabah,5.8594,118.1013
88632,POINT(5.9524 116.6683),Jabatan Pertanian,Kota Kinabalu,Sabah,5.9524,116.6683
88634,POINT(5.9765 116.1158),Briget Kelima Infantri Malaysia,Kota Kinabalu,Sabah,5.9765,116.1158
88644,POINT(5.9765 116.1158),Kementerian Kerajaan Tempatan Sabah,Kota Kinabalu,Sabah,5.9765,116.1158
88646,POINT(5.9765 116.1158),Jabatan Perancang Bandar & Desa,Kota Kinabalu,Sabah,5.9765,116.1158
88648,POINT(5.9765 116.1158),Jabatan Bomba & Penyelamat,Kota Kinabalu,Sabah,5.9765,116.1158
88656,POINT(5.9765 116.1158),Jabatan Galian,Kota Kinabalu,Sabah,5.9765,116.1158
88658,POINT(5.9765 116.1158),Jabatan Kajibumi,Kota Kinabalu,Sabah,5.9765,116.1158
88660,POINT(5.8687 118.0575),Jabatan Perhutanan,Kota Kinabalu,Sabah,5.8687,118.0575
88661,POINT(5.9765 116.1158),Padi & Beras Nasional (Bernas),Kota Kinabalu,Sabah,5.9765,116.1158
88662,POINT(5.9765 116.1158),Jabatan Alam Sekitar Negeri,Kota Kinabalu,Sabah,5.9765,116.1158
88670,POINT(5.9765 116.1158),Pos Malaysia Berhad,Kota Kinabalu,Sabah,5.9765,116.1158
88672,POINT(5.9765 116.1158),Telekom Malaysia Berhad,Kota Kinabalu,Sabah,5.9765,116.1158
88673,POINT(5.9765 116.1158),Sabah Electricity Sendirian Berhad,Kota Kinabalu,Sabah,5.9765,116.1158
88675,POINT(5.9818 116.0756),Dewan Bandaraya Kota Kinabalu,Kota Kinabalu,Sabah,5.9818,116.0756
88676,POINT(5.9765 116.1158),Majlis Agama Islam Sabah,Kota Kinabalu,Sabah,5.9765,116.1158
88680,POINT(6.0252 116.1114),Dewan Undangan Negeri,Kota Kinabalu,Sabah,6.0252,116.1114
88690,POINT(5.9765 116.1158),Suruhanjaya Pilihanraya Negeri,Kota Kinabalu,Sabah,5.9765,116.1158
88700,POINT(5.4204 116.7968),Beverly - Peti Surat 1 - 530,Beverly,Sabah,5.4204,116.7968
88721,POINT(5.4204 116.7968),Putatan - Peti Surat 50001 - 50080,Putatan,Sabah,5.4204,116.7968
88722,POINT(5.4204 116.7968),Putatan - Peti Surat 50081 - 50300,Putatan,Sabah,5.4204,116.7968
88723,POINT(5.4204 116.7968),Putatan - Peti Surat 50301 - 50450,Putatan,Sabah,5.4204,116.7968
88724,POINT(5.4204 116.7968),Putatan - Peti Surat 50451 - 50500,Putatan,Sabah,5.4204,116.7968
88725,POINT(5.4204 116.7968),Putatan - Peti Surat 50501 - 50800,Putatan,Sabah,5.4204,116.7968
88757,POINT(5.9765 116.1158),Luyang - Peti surat 20001 - 20100,Kota Kinabalu,Sabah,5.9765,116.1158
88758,POINT(5.9765 116.1158),Luyang - Peti surat 20101 - 20200,Kota Kinabalu,Sabah,5.9765,116.1158
88759,POINT(5.9765 116.1158),Luyang - Peti surat 20201 - 20300,Kota Kinabalu,Sabah,5.9765,116.1158
88760,POINT(5.9765 116.1158),Luyang - Peti surat 20301 - 20400,Kota Kinabalu,Sabah,5.9765,116.1158
88761,POINT(5.9765 116.1158),Luyang - Peti surat 20401 - 20500,Kota Kinabalu,Sabah,5.9765,116.1158
88762,POINT(5.9765 116.1158),Luyang - Peti surat 20501 - 20580,Kota Kinabalu,Sabah,5.9765,116.1158
88763,POINT(5.9765 116.1158),Luyang - Peti surat 20581 - 20680,Kota Kinabalu,Sabah,5.9765,116.1158
88764,POINT(5.9765 116.1158),Luyang - Peti surat 20681 - 20780,Kota Kinabalu,Sabah,5.9765,116.1158
88765,POINT(5.9765 116.1158),Luyang - Peti surat 20781 - 20880,Kota Kinabalu,Sabah,5.9765,116.1158
88766,POINT(5.9765 116.1158),Luyang - Peti surat 20881 - 20960,Kota Kinabalu,Sabah,5.9765,116.1158
88767,POINT(5.9765 116.1158),Luyang - Peti surat 20961 - 21060,Kota Kinabalu,Sabah,5.9765,116.1158
88768,POINT(5.9765 116.1158),Luyang - Peti surat 21061 - 21160,Kota Kinabalu,Sabah,5.9765,116.1158
88769,POINT(5.9765 116.1158),Luyang - Peti surat 21161 - 21240,Kota Kinabalu,Sabah,5.9765,116.1158
88770,POINT(5.9765 116.1158),Luyang - Peti surat 21241 - 21320,Kota Kinabalu,Sabah,5.9765,116.1158
88771,POINT(5.9765 116.1158),Luyang - Peti surat 21321 - 21420,Kota Kinabalu,Sabah,5.9765,116.1158
88772,POINT(5.9765 116.1158),Luyang - Peti surat 21421 - 21520,Kota Kinabalu,Sabah,5.9765,116.1158
88773,POINT(5.9765 116.1158),Luyang - Peti surat 21521 - 21600,Kota Kinabalu,Sabah,5.9765,116.1158
88774,POINT(5.9765 116.1158),Luyang - Peti surat 21601 - 21700,Kota Kinabalu,Sabah,5.9765,116.1158
88775,POINT(5.9765 116.1158),Luyang - Peti surat 21701 - 21800,Kota Kinabalu,Sabah,5.9765,116.1158
88776,POINT(5.9765 116.1158),Luyang - Peti surat 21801 - 21900,Kota Kinabalu,Sabah,5.9765,116.1158
88777,POINT(5.9765 116.1158),Luyang - Peti surat 21901 - 21980,Kota Kinabalu,Sabah,5.9765,116.1158
88778,POINT(5.9765 116.1158),Luyang - Peti surat 21981 - 22060,Kota Kinabalu,Sabah,5.9765,116.1158
88779,POINT(5.9765 116.1158),Luyang - Peti surat 22061 - 22140,Kota Kinabalu,Sabah,5.9765,116.1158
88780,POINT(5.9765 116.1158),Luyang - Peti surat 22141 - 22220,Kota Kinabalu,Sabah,5.9765,116.1158
88781,POINT(5.9765 116.1158),Luyang - Peti surat 22221 - 22300,Kota Kinabalu,Sabah,5.9765,116.1158
88782,POINT(5.9765 116.1158),Luyang - Peti surat 22301 - 22380,Kota Kinabalu,Sabah,5.9765,116.1158
88783,POINT(5.9765 116.1158),Luyang - Peti surat 22381 - 22460,Kota Kinabalu,Sabah,5.9765,116.1158
88784,POINT(5.9765 116.1158),Luyang - Peti surat 22461 - 22540,Kota Kinabalu,Sabah,5.9765,116.1158
88785,POINT(5.9765 116.1158),Luyang - Peti surat 22541 - 22620,Kota Kinabalu,Sabah,5.9765,116.1158
88786,POINT(5.9765 116.1158),Luyang - Peti surat 22621 - 22700,Kota Kinabalu,Sabah,5.9765,116.1158
88787,POINT(5.9765 116.1158),Luyang - Peti surat 22701 - 22800,Kota Kinabalu,Sabah,5.9765,116.1158
88788,POINT(5.9765 116.1158),Luyang - Peti surat 22801 - 22880,Kota Kinabalu,Sabah,5.9765,116.1158
88789,POINT(5.9765 116.1158),Luyang - Peti surat 22881 - 22980,Kota Kinabalu,Sabah,5.9765,116.1158
88790,POINT(5.9765 116.1158),Luyang - Peti surat 22981 - 23080,Kota Kinabalu,Sabah,5.9765,116.1158
88800,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 10001 - 10050,Kota Kinabalu,Sabah,5.9765,116.1158
88801,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 10051 - 10170,Kota Kinabalu,Sabah,5.9765,116.1158
88802,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 10171 - 10250,Kota Kinabalu,Sabah,5.9765,116.1158
88803,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 10251 - 10370,Kota Kinabalu,Sabah,5.9765,116.1158
88804,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 10371 - 10430,Kota Kinabalu,Sabah,5.9765,116.1158
88805,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 10431 - 10530,Kota Kinabalu,Sabah,5.9765,116.1158
88806,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 10531 - 10630,Kota Kinabalu,Sabah,5.9765,116.1158
88807,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 10631 - 10730,Kota Kinabalu,Sabah,5.9765,116.1158
88808,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 10731 - 10810,Kota Kinabalu,Sabah,5.9765,116.1158
88809,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 10811 - 10890,Kota Kinabalu,Sabah,5.9765,116.1158
88810,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 10891 - 10990,Kota Kinabalu,Sabah,5.9765,116.1158
88811,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 10991 - 11090,Kota Kinabalu,Sabah,5.9765,116.1158
88812,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 11091 - 11190,Kota Kinabalu,Sabah,5.9765,116.1158
88813,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 11191 - 11270,Kota Kinabalu,Sabah,5.9765,116.1158
88814,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 11271 - 11330,Kota Kinabalu,Sabah,5.9765,116.1158
88815,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 11331 - 11430,Kota Kinabalu,Sabah,5.9765,116.1158
88816,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 11431 - 11530,Kota Kinabalu,Sabah,5.9765,116.1158
88817,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 11531 - 11630,Kota Kinabalu,Sabah,5.9765,116.1158
88818,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 11631 - 11710,Kota Kinabalu,Sabah,5.9765,116.1158
88819,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 11711 - 11790,Kota Kinabalu,Sabah,5.9765,116.1158
88820,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 11791 - 11890,Kota Kinabalu,Sabah,5.9765,116.1158
88821,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 11891 - 11990,Kota Kinabalu,Sabah,5.9765,116.1158
88822,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 11991 - 12090,Kota Kinabalu,Sabah,5.9765,116.1158
88823,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 12091 - 12160,Kota Kinabalu,Sabah,5.9765,116.1158
88824,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 12161 - 12210,Kota Kinabalu,Sabah,5.9765,116.1158
88825,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 12211 - 12310,Kota Kinabalu,Sabah,5.9765,116.1158
88826,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 12311 - 12410,Kota Kinabalu,Sabah,5.9765,116.1158
88827,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 12411 - 12510,Kota Kinabalu,Sabah,5.9765,116.1158
88828,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 12511 - 12590,Kota Kinabalu,Sabah,5.9765,116.1158
88829,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 12591 - 12670,Kota Kinabalu,Sabah,5.9765,116.1158
88830,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 12671 - 12770,Kota Kinabalu,Sabah,5.9765,116.1158
88831,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 12771 - 12870,Kota Kinabalu,Sabah,5.9765,116.1158
88832,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 12871 - 12970,Kota Kinabalu,Sabah,5.9765,116.1158
88833,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 12971 - 13050,Kota Kinabalu,Sabah,5.9765,116.1158
88834,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 13051 - 13110,Kota Kinabalu,Sabah,5.9765,116.1158
88835,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 13111 - 13190,Kota Kinabalu,Sabah,5.9765,116.1158
88836,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 13191 - 13270,Kota Kinabalu,Sabah,5.9765,116.1158
88837,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 13271 - 13360,Kota Kinabalu,Sabah,5.9765,116.1158
88838,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 13361 - 13440,Kota Kinabalu,Sabah,5.9765,116.1158
88839,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 13441 - 13530,Kota Kinabalu,Sabah,5.9765,116.1158
88840,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 13531 - 13610,Kota Kinabalu,Sabah,5.9765,116.1158
88841,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 13611 - 13690,Kota Kinabalu,Sabah,5.9765,116.1158
88842,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 13691 - 13720,Kota Kinabalu,Sabah,5.9765,116.1158
88843,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 13721 - 13800,Kota Kinabalu,Sabah,5.9765,116.1158
88844,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 13801 - 13880,Kota Kinabalu,Sabah,5.9765,116.1158
88845,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 13881 - 13970,Kota Kinabalu,Sabah,5.9765,116.1158
88846,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 13971 - 14070,Kota Kinabalu,Sabah,5.9765,116.1158
88847,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 14071 - 14180,Kota Kinabalu,Sabah,5.9765,116.1158
88848,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 14181 - 14280,Kota Kinabalu,Sabah,5.9765,116.1158
88849,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 14281 - 14360,Kota Kinabalu,Sabah,5.9765,116.1158
88850,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 14361 - 14460,Kota Kinabalu,Sabah,5.9765,116.1158
88851,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 14461 - 14540,Kota Kinabalu,Sabah,5.9765,116.1158
88852,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 14541 - 14610,Kota Kinabalu,Sabah,5.9765,116.1158
88853,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 14611 - 14690,Kota Kinabalu,Sabah,5.9765,116.1158
88854,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 14691 - 14770,Kota Kinabalu,Sabah,5.9765,116.1158
88855,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 14771 - 14870,Kota Kinabalu,Sabah,5.9765,116.1158
88856,POINT(6.008 116.1256),Likas - Peti Surat 1 - 630,Likas,Sabah,6.008,116.1256
88857,POINT(5.9933 116.1322),Inanam - Peti Surat 1 - 500,Inanam,Sabah,5.9933,116.1322
88858,POINT(5.9771 116.0678),Tanjung Aru - Peti Surat 1 - 690,Tanjung Aru,Sabah,5.9771,116.0678
88860,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 15001 - 15120,Kota Kinabalu,Sabah,5.9765,116.1158
88861,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 15121 - 15180,Kota Kinabalu,Sabah,5.9765,116.1158
88862,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 15181 - 15260,Kota Kinabalu,Sabah,5.9765,116.1158
88863,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 15261 - 15460,Kota Kinabalu,Sabah,5.9765,116.1158
88865,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 15461 - 15600,Kota Kinabalu,Sabah,5.9765,116.1158
88866,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 15681 - 15800,Kota Kinabalu,Sabah,5.9765,116.1158
88867,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 15801 - 16020,Kota Kinabalu,Sabah,5.9765,116.1158
88868,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 16021 - 16100,Kota Kinabalu,Sabah,5.9765,116.1158
88869,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 16101 - 16300,Kota Kinabalu,Sabah,5.9765,116.1158
88870,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 16301 - 16560,Kota Kinabalu,Sabah,5.9765,116.1158
88871,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 16561 - 16640,Kota Kinabalu,Sabah,5.9765,116.1158
88872,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 16641 - 17160,Kota Kinabalu,Sabah,5.9765,116.1158
88873,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 17161 - 17680,Kota Kinabalu,Sabah,5.9765,116.1158
88874,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 17681 - 18120,Kota Kinabalu,Sabah,5.9765,116.1158
88875,POINT(5.9765 116.1158),Kota Kinabalu - Peti surat 18121 - 18640,Kota Kinabalu,Sabah,5.9765,116.1158
88900,POINT(5.9765 116.1158),Kota Kinabalu - Tiket SerahanTingkap 1 - 100,Kota Kinabalu,Sabah,5.9765,116.1158
88901,POINT(5.9765 116.1158),Kota Kinabalu - Tiket Serahan Tingkap 101 - 200,Kota Kinabalu,Sabah,5.9765,116.1158
88902,POINT(5.9765 116.1158),Kota Kinabalu - Tiket Serahan Tingkap 201 - 300,Kota Kinabalu,Sabah,5.9765,116.1158
